id_booking,is_cancelled
55443,0
55451,1
55456,0
55475,1
55510,0
55519,1
55520,0
55522,0
55526,1
55528,0
55559,0
55568,1
55576,1
55592,1
55614,1
55691,1
55697,1
55713,1
55747,1
55749,1
55775,1
55802,1
55833,1
55855,0
55873,1
55934,1
55935,1
55940,1
55944,1
55988,0
55999,1
56019,0
56023,0
56037,1
56040,0
56076,1
56107,0
56117,0
56127,1
56135,0
56160,1
56218,1
56221,1
56276,1
56312,1
56338,1
56371,0
56381,0
56390,1
56393,0
56399,1
56420,0
56436,1
56483,1
56492,1
56532,0
56541,1
56550,1
56601,1
56619,1
56620,1
56659,1
56680,1
56748,0
56768,0
56823,1
56828,1
56840,0
56846,1
56860,1
56888,1
56910,1
56964,1
56974,1
57011,1
57016,1
57028,0
57029,1
57038,1
57054,1
57076,0
57102,0
57155,1
57159,1
57206,1
57221,1
57259,1
57273,1
57285,1
57301,0
57302,1
57306,1
57369,0
57370,1
57414,1
57418,1
57430,1
57448,1
57470,1
57479,1
57505,1
57523,1
57526,1
57531,1
57586,1
57623,1
57628,1
57718,0
57720,1
57721,1
57770,1
57781,1
57792,1
57807,1
57820,1
57829,1
57834,1
57866,0
57885,1
57889,1
57921,1
57957,1
57989,1
58045,1
58105,1
58108,1
58199,1
58204,1
58207,0
58209,0
58257,1
58271,1
58283,1
58284,1
58295,1
58296,1
58328,1
58331,1
58345,1
58425,1
58448,1
58452,1
58456,1
58486,1
58521,1
58560,1
58615,1
58620,1
58621,1
58653,1
58668,1
58688,1
58709,1
58717,1
58749,1
58771,1
58810,1
58845,1
58901,0
58910,1
58916,1
58917,1
58932,0
58933,1
58946,1
58981,1
58989,1
59004,1
59014,1
59029,1
59032,1
59044,1
59055,1
59059,0
59120,1
59144,1
59187,1
59232,1
59253,1
59280,0
59290,0
59323,1
59350,1
59383,1
59391,1
59401,1
59435,1
59458,1
59461,1
59472,1
59520,1
59553,0
59556,1
59585,1
59605,1
59617,1
59661,0
59674,1
59683,1
59684,0
59690,0
59712,1
59716,1
59777,1
59783,1
59784,1
59793,1
59802,0
59810,1
59821,0
59843,1
59895,1
59934,0
59998,1
60039,0
60055,1
60101,1
60127,1
60176,0
60178,1
60232,1
60263,1
60278,1
60288,1
60302,1
60328,1
60338,1
60343,1
60410,1
60467,0
60468,1
60500,0
60512,1
60518,0
60559,1
60575,1
60596,0
60620,1
60634,0
60642,1
60663,1
60676,1
60706,1
60707,0
60737,1
60742,1
60766,1
60780,1
60793,0
60802,0
60814,1
60896,1
60900,1
60974,1
60985,1
60992,1
61018,1
61023,1
61025,1
61029,0
61039,0
61053,1
61064,1
61079,1
61101,0
61134,1
61138,1
61158,0
61163,1
61177,0
61184,0
61202,1
61222,1
61239,1
61264,1
61314,1
61353,1
61380,1
61397,1
61412,1
61413,1
61439,1
61461,1
61463,1
61492,1
61517,1
61616,1
61628,0
61650,1
61652,1
61678,1
61701,0
61709,1
61740,1
61745,1
61747,0
61764,1
61782,1
61820,1
61824,1
61828,0
61830,1
61833,0
61924,1
61944,1
61968,1
61972,1
61979,1
62001,1
62014,1
62015,1
62018,1
62083,1
62085,1
62093,1
62116,1
62124,0
62151,0
62167,1
62195,1
62211,0
62220,1
62224,1
62231,1
62249,0
62293,1
62313,1
62314,1
62320,1
62345,0
62398,0
62428,1
62431,1
62448,1
62453,1
62461,1
62501,1
62527,1
62541,0
62564,1
62586,1
62635,1
62648,1
62689,1
62692,1
62708,1
62721,1
62733,1
62774,1
62799,1
62812,1
62825,1
62835,1
62844,1
62876,1
62902,0
62956,1
62974,1
62978,1
62984,1
62989,1
63004,1
63010,1
63029,0
63046,1
63070,0
63074,0
63089,1
63105,1
63131,1
63138,1
63144,1
63155,1
63169,1
63171,1
63190,1
63204,1
63212,1
63216,1
63241,0
63262,1
63278,1
63291,1
63305,0
63312,1
63328,1
63349,0
63384,1
63408,1
63488,1
63534,0
63565,0
63580,1
63609,1
63646,0
63657,1
63673,1
63674,1
63715,1
63723,1
63727,1
63741,1
63782,1
63789,0
63793,0
63806,1
63821,1
63848,1
63849,1
63851,1
63920,1
63964,1
64033,0
64034,1
64040,1
64042,1
64122,1
64151,1
64159,1
64161,1
64183,1
64187,1
64199,1
64241,1
64262,0
64331,0
64332,0
64353,1
64366,0
64431,0
64440,1
64443,1
64531,1
64542,1
64548,1
64617,0
64619,0
64627,0
64688,1
64705,1
64725,1
64751,1
64817,0
64828,0
64841,1
64872,0
64878,1
64884,0
64895,1
64916,1
64938,1
64984,1
64997,0
65029,1
65040,1
65061,1
65080,1
65091,1
65095,1
65096,0
65139,1
65149,1
65167,1
65187,0
65199,1
65213,1
65214,1
65220,1
65221,1
65253,1
65259,1
65287,1
65324,1
65336,1
65382,0
65385,1
65403,1
65429,1
65433,1
65469,1
65490,1
65494,1
65496,1
65505,1
65509,0
65530,1
65531,1
65547,1
65593,1
65605,1
65639,1
65688,1
65703,1
65705,1
65707,1
65723,1
65735,1
65740,1
65751,1
65802,0
65804,1
65814,1
65830,1
65950,1
65960,1
65962,0
65997,1
66049,1
66057,1
66059,1
66062,1
66073,1
66103,1
66114,1
66148,1
66151,1
66217,1
66219,1
66231,1
66234,1
66260,1
66322,1
66326,1
66340,1
66346,1
66349,1
66362,1
66388,1
66456,1
66464,1
66472,1
66482,1
66502,1
66505,1
66536,1
66556,1
66588,1
66619,1
66639,1
66674,1
66676,1
66677,1
66680,1
66682,1
66684,1
66688,1
66697,1
66703,1
66705,1
66712,0
66744,0
66821,1
66834,1
66839,1
66860,1
66885,1
66900,1
66901,1
66908,1
66963,0
66966,1
66968,1
66974,0
66994,0
67064,1
67088,1
67105,1
67130,1
67147,0
67151,1
67158,1
67160,1
67169,1
67203,1
67213,0
67253,0
67260,1
67271,1
67293,0
67311,1
67322,1
67355,0
67383,1
67384,1
67412,1
67427,1
67452,1
67475,1
67501,1
67533,1
67549,1
67565,1
67591,1
67596,1
67620,1
67637,0
67668,1
67672,0
67694,1
67696,1
67697,1
67704,1
67726,1
67727,1
67738,1
67772,1
67777,1
67851,1
67890,1
67951,1
67972,1
67979,1
68022,1
68064,1
68071,1
68079,1
68087,1
68092,1
68093,1
68111,0
68122,0
68126,1
68138,1
68147,1
68151,1
68154,1
68185,1
68229,1
68245,1
68276,1
68317,1
68319,1
68366,0
68373,1
68408,1
68415,0
68424,1
68426,1
68450,1
68474,1
68490,1
68513,1
68560,1
68572,1
68579,1
68631,1
68635,1
68662,1
68665,1
68675,1
68681,1
68687,1
68749,1
68771,1
68773,1
68834,1
68837,1
68839,1
68843,1
68847,0
68882,0
68890,1
68903,1
68912,1
68932,1
68950,1
68967,1
68978,1
68997,1
69013,1
69027,1
69028,1
69040,1
69105,1
69146,1
69189,1
69223,0
69259,1
69283,0
69341,1
69376,1
69396,1
69405,0
69451,1
69464,1
69484,1
69529,1
69570,1
69616,0
69617,1
69623,1
69651,1
69687,1
69711,1
69738,1
69747,1
69787,0
69799,0
69853,1
69866,1
69869,1
69901,1
69902,1
69937,1
69953,1
69959,1
69962,1
69979,1
70003,1
70010,1
70031,1
70041,1
70077,1
70079,1
70084,1
70087,1
70095,1
70158,1
70162,1
70224,1
70227,1
70304,1
70321,0
70348,1
70351,1
70400,1
70437,1
70444,0
70445,1
70459,1
70467,1
70503,1
70507,1
70518,1
70543,0
70557,1
70564,0
70566,1
70582,1
70590,1
70612,1
70626,0
70633,1
70636,1
70648,1
70653,1
70664,1
70665,1
70679,1
70681,1
70691,1
70733,1
70736,1
70765,0
70786,1
70788,1
70801,1
70810,1
70865,1
70866,1
70895,1
70912,1
70941,1
70946,1
70973,1
70977,1
70990,1
71008,1
71015,1
71057,1
71067,1
71070,1
71106,1
71114,1
71136,1
71158,1
71172,1
71178,1
71184,0
71215,0
71227,1
71237,1
71245,1
71259,0
71266,1
71314,0
71316,0
71323,0
71332,1
71354,1
71371,1
71390,1
71393,0
71398,1
71404,1
71412,1
71449,1
71462,1
71470,1
71479,1
71499,1
71505,1
71529,1
71538,1
71600,1
71602,1
71610,1
71639,1
71656,0
71658,1
71668,0
71686,1
71702,1
71744,1
71777,1
71779,1
71803,1
71805,1
71811,1
71831,0
71835,1
71849,1
71933,1
71939,1
71948,1
71949,1
71950,1
71961,1
71973,1
71994,0
72007,1
72045,1
72050,1
72061,0
72073,1
72078,1
72102,1
72107,1
72117,0
72132,1
72135,1
72145,1
72146,1
72151,1
72163,0
72221,1
72231,1
72257,1
72268,1
72281,0
72289,1
72320,1
72342,1
72439,1
72443,1
72459,1
72461,1
72472,1
72485,1
72498,1
72507,0
72509,0
72524,0
72529,1
72559,1
72566,1
72575,1
72607,0
72609,1
72657,1
72695,1
72722,1
72837,1
72881,1
72902,1
72917,1
72923,1
72925,1
72937,1
72972,1
73010,1
73028,1
73051,1
73093,0
73142,1
73156,1
73160,0
73162,1
73169,1
73179,0
73203,0
73215,1
73219,0
73222,1
73254,1
73265,1
73271,1
73274,1
73283,1
73312,1
73313,0
73351,1
73352,1
73391,0
73406,1
73422,1
73453,1
73461,1
73472,1
73510,0
73574,1
73610,1
73614,0
73659,0
73683,0
73700,1
73701,0
73723,1
73743,1
73817,1
73838,1
73845,1
73846,1
73847,1
73853,1
73882,1
73923,1
73924,1
73979,1
73982,1
73986,1
73988,1
73990,1
74007,1
74101,1
74154,1
74204,1
74213,1
74298,1
74332,1
74333,1
74335,1
74358,1
74361,1
74441,1
74470,1
74491,1
74525,1
74529,1
74573,1
74595,1
74596,1
74622,1
74657,1
74702,0
74721,0
74723,0
74725,0
74731,1
74765,0
74792,1
74808,1
74810,1
74814,1
74818,1
74922,1
74924,1
74941,1
74947,1
74983,1
75001,1
75025,1
75037,1
75071,1
75078,1
75094,1
75104,1
75107,1
75147,1
75153,1
75232,1
75243,1
75303,1
75333,1
75335,1
75339,1
75368,1
75376,1
75378,1
75462,1
75463,1
75471,1
75487,1
75619,1
75636,1
75637,1
75658,1
75663,1
75669,1
75686,1
75723,1
75750,1
75759,1
75761,1
75762,1
75768,1
75810,1
75812,1
75814,1
75829,1
75841,1
75882,1
75898,1
75943,1
75945,1
75950,1
75965,1
76002,1
76097,1
76152,1
76155,1
76186,1
76187,1
76202,0
76223,1
76224,1
76225,1
76237,1
76245,1
76285,1
76317,1
76324,0
76349,1
76353,0
76355,0
76359,0
76363,0
76381,0
76429,1
76433,1
76467,1
76474,1
76481,1
76495,1
76534,1
76543,1
76557,1
76569,1
76578,1
76580,1
76610,0
76629,0
76633,0
76658,0
76679,0
76697,0
76701,0
76732,0
76739,0
76757,0
76793,0
76808,0
76830,0
76831,0
76838,0
76863,1
76869,1
76876,1
76933,1
76958,1
76978,0
76986,0
77005,0
77010,0
77012,0
77022,0
77074,0
77080,0
77123,0
77125,0
77146,0
77163,0
77167,1
77168,1
77185,1
77190,0
77255,1
77259,1
77283,0
77287,1
77381,1
77388,1
77405,0
77432,0
77471,0
77472,0
77512,0
77566,0
77573,0
77578,0
77579,0
77619,0
77657,0
77673,0
77688,1
77707,0
77765,0
77767,0
77784,0
77811,0
77836,0
77856,0
77882,0
77887,0
77915,0
77937,0
77953,0
77955,0
77962,0
77977,1
77997,0
78000,1
78003,1
78019,0
78061,0
78063,0
78079,0
78094,0
78102,0
78164,0
78196,0
78227,0
78247,1
78251,0
78270,1
78277,0
78282,0
78293,0
78314,0
78325,0
78329,0
78344,0
78371,0
78374,1
78391,0
78414,0
78467,0
78482,0
78494,0
78507,0
78532,1
78533,0
78548,0
78550,0
78561,0
78604,0
78611,1
78620,0
78627,1
78641,1
78663,0
78697,0
78739,0
78758,0
78805,0
78880,0
78890,0
78916,1
78963,0
78991,0
78995,0
79030,0
79069,0
79074,0
79089,0
79104,0
79111,0
79114,0
79130,0
79162,0
79172,0
79176,0
79202,1
79225,1
79285,0
79287,1
79311,0
79340,0
79342,1
79351,0
79363,0
79372,0
79387,0
79389,0
79396,0
79407,1
79413,1
79416,1
79451,1
79469,1
79470,1
79501,0
79512,0
79513,1
79536,1
79582,0
79588,0
79595,0
79623,0
79672,0
79678,0
79694,0
79714,0
79729,1
79742,0
79744,0
79768,0
79800,0
79822,0
79839,1
79842,1
79859,1
79903,0
79908,0
79925,0
79952,0
79953,0
79970,0
80006,1
80012,0
80029,1
80039,0
80052,0
80057,1
80065,0
80069,0
80074,0
80094,1
80102,1
80112,1
80115,1
80143,0
80151,1
80159,1
80160,1
80167,1
80188,0
80193,0
80201,1
80203,1
80212,0
80226,0
80232,0
80237,0
80250,0
80263,0
80312,1
80339,1
80344,1
80347,1
80350,0
80393,1
80395,1
80440,1
80454,1
80508,1
80562,0
80590,0
80594,0
80604,0
80605,0
80623,1
80627,1
80648,0
80673,0
80686,0
80762,1
80784,1
80862,0
80868,0
80894,0
80909,0
80918,0
80936,0
80944,0
80954,0
80957,1
80990,0
80994,0
81011,1
81109,1
81110,1
81128,1
81154,0
81163,1
81213,0
81249,0
81260,0
81265,0
81276,0
81294,0
81308,0
81361,0
81362,0
81402,0
81412,0
81417,0
81426,0
81453,0
81560,1
81566,1
81571,1
81585,1
81726,1
81757,1
81779,1
81797,1
81806,1
81816,1
81822,1
81863,1
81869,1
81884,1
81885,1
81889,1
81923,1
81937,1
81941,1
81943,1
81946,1
81966,1
81980,1
81981,1
82021,1
82073,0
82084,0
82098,1
82129,1
82136,1
82177,1
82188,0
82189,0
82190,0
82208,0
82210,1
82218,1
82229,1
82231,1
82233,1
82258,0
82262,0
82281,0
82324,0
82361,1
82363,1
82378,1
82412,0
82414,0
82457,1
82464,0
82481,0
82518,1
82526,0
82564,0
82574,0
82576,1
82586,0
82603,0
82632,0
82637,0
82644,0
82671,0
82712,0
82716,0
82732,0
82737,0
82739,1
82741,1
82772,1
82842,1
82869,1
82884,1
82910,0
82919,1
82941,1
82946,1
82963,0
82997,0
83031,0
83051,0
83065,0
83072,0
83075,0
83087,0
83091,0
83126,0
83156,0
83165,0
83174,0
83190,0
83205,0
83223,0
83228,0
83233,0
83257,0
83375,0
83377,0
83379,0
83403,0
83407,0
83411,0
83427,0
83451,0
83458,0
83463,0
83464,0
83469,0
83529,0
83541,0
83542,0
83552,0
83617,0
83653,0
83702,1
83726,0
83732,0
83759,0
83774,0
83817,0
83829,1
83897,0
83911,0
83921,0
83923,0
83945,0
83952,0
83954,0
84024,0
84049,0
84063,0
84068,1
84087,0
84107,0
84120,0
84122,0
84127,0
84132,0
84162,0
84180,0
84181,0
84192,0
84200,0
84208,0
84210,0
84211,1
84240,0
84262,0
84277,0
84310,0
84355,0
84372,0
84377,0
84385,0
84389,0
84405,0
84432,0
84459,0
84486,1
84490,0
84495,0
84532,0
84564,0
84567,0
84570,0
84611,0
84620,0
84629,0
84635,0
84662,1
84668,0
84681,0
84689,0
84693,0
84708,0
84750,0
84773,0
84785,0
84841,0
84847,0
84863,0
84871,0
84880,0
84884,0
84907,0
84922,0
84974,0
84990,0
85002,0
85021,0
85040,0
85072,1
85094,0
85104,0
85106,0
85108,0
85115,0
85116,0
85121,0
85137,1
85236,0
85252,0
85279,0
85304,0
85328,0
85352,0
85353,0
85356,0
85357,0
85382,0
85409,0
85412,0
85463,0
85467,0
85490,0
85506,0
85539,0
85552,0
85562,0
85576,0
85578,0
85590,0
85659,0
85663,0
85707,0
85716,0
85729,0
85734,0
85754,0
85856,0
85889,0
85900,0
85906,0
85909,0
85938,0
85945,0
85948,0
85961,0
85972,0
86031,0
86048,0
86051,0
86082,0
86090,0
86091,0
86121,0
86151,0
86157,0
86168,0
86175,0
86185,0
86200,0
86232,0
86250,0
86251,0
86281,0
86329,0
86330,0
86353,0
86367,0
86376,0
86410,0
86431,0
86451,0
86458,0
86469,0
86504,0
86505,1
86551,0
86560,0
86568,1
86569,0
86571,0
86577,1
86593,0
86600,0
86641,0
86677,0
86708,0
86717,1
86726,0
86733,0
86765,0
86788,0
86803,0
86825,0
86834,0
86841,0
86851,0
86933,0
87000,0
87075,1
87096,0
87114,0
87115,0
87143,0
87146,0
87169,0
87198,0
87211,0
87212,0
87223,0
87263,0
87268,0
87294,1
87295,0
87371,0
87405,0
87423,0
87450,0
87464,0
87471,0
87475,0
87528,0
87530,0
87572,0
87646,0
87647,1
87652,0
87653,0
87659,0
87667,0
87683,0
87697,0
87698,0
87709,0
87718,0
87763,0
87797,0
87883,0
87923,1
87933,0
87944,0
87946,0
87958,0
87962,0
87969,0
87971,0
87983,0
87987,0
87990,0
88013,0
88055,0
88058,0
88075,0
88080,0
88120,0
88215,0
88274,0
88288,0
88307,0
88323,0
88325,0
88381,0
88398,0
88427,0
88456,0
88469,0
88475,0
88484,0
88503,0
88538,1
88556,0
88572,0
88584,0
88613,0
88627,0
88669,0
88677,0
88691,1
88755,0
88760,0
88784,0
88868,0
88871,0
88887,0
88897,1
88908,0
88916,0
88999,0
89005,0
89015,0
89017,1
89034,0
89039,0
89041,0
89050,0
89062,0
89068,0
89077,0
89106,0
89109,0
89116,0
89125,0
89136,0
89151,0
89154,0
89177,0
89200,0
89201,0
89204,0
89214,0
89218,1
89283,1
89288,0
89309,0
89389,0
89401,0
89428,0
89441,0
89461,0
89469,0
89481,0
89483,0
89485,0
89547,0
89646,0
89658,0
89677,0
89702,1
89710,0
89749,0
89752,0
89768,0
89867,0
89896,0
89915,1
89939,0
89944,1
89979,1
90039,0
90053,0
90063,0
90073,1
90093,0
90111,0
90114,0
90176,0
90217,0
90240,0
90261,0
90271,0
90337,1
90362,0
90375,1
90385,0
90412,0
90451,0
90480,0
90500,0
90508,0
90546,0
90557,0
90563,0
90577,0
90608,0
90631,0
90639,0
90640,0
90666,0
90707,0
90711,0
90719,0
90740,0
90784,0
90800,0
90818,0
90823,0
90830,0
90831,0
90836,0
90839,0
90871,0
90884,0
90969,0
90997,0
91005,1
91031,0
91080,0
91083,0
91125,0
91143,0
91146,0
91164,0
91166,0
91208,0
91251,0
91262,0
91310,0
91352,0
91357,0
91388,0
91402,0
91465,1
91493,0
91510,0
91535,1
91548,0
91603,0
91618,0
91633,0
91652,0
91667,0
91680,0
91690,0
91698,0
91699,0
91705,0
91714,0
91724,0
91725,0
91757,0
91760,0
91762,0
91775,0
91789,0
91793,0
91798,0
91805,0
91835,0
91869,0
91929,0
91943,0
91954,0
91972,0
92010,1
92012,0
92026,0
92036,1
92043,1
92082,0
92085,0
92093,0
92117,0
92120,0
92121,0
92136,0
92168,0
92185,0
92199,0
92206,0
92209,0
92216,0
92225,0
92275,0
92302,1
92328,0
92336,0
92364,0
92368,0
92403,0
92426,1
92458,0
92459,0
92525,0
92526,0
92556,0
92637,0
92638,1
92645,1
92654,1
92676,1
92685,1
92692,0
92695,0
92707,0
92730,0
92737,0
92738,0
92740,0
92752,0
92755,0
92812,0
92891,1
92934,0
92964,1
92979,0
92984,1
92985,0
93030,0
93078,0
93081,0
93093,1
93126,0
93152,0
93158,0
93194,1
93197,0
93208,0
93211,0
93231,0
93243,0
93316,0
93330,1
93336,0
93447,1
93456,1
93469,1
93482,0
93522,0
93523,0
93528,0
93579,0
93635,0
93670,1
93675,0
93684,1
93740,1
93854,1
93970,1
94009,0
94016,0
94041,0
94069,1
94075,1
94084,0
94085,0
94116,0
94136,0
94216,0
94237,0
94281,0
94328,0
94335,0
94348,0
94349,0
94387,1
94399,0
94410,1
94422,0
94428,0
94439,0
94449,1
94462,0
94480,1
94494,0
94497,0
94500,1
94521,0
94538,0
94585,0
94610,0
94620,0
94642,1
94651,0
94656,1
94665,0
94667,0
94696,0
94713,0
94725,0
94738,1
94809,1
94838,0
94867,0
94877,0
94878,0
94883,0
94918,0
94932,0
94972,0
94978,0
94985,0
94987,0
94995,0
95002,0
95014,1
95030,1
95043,0
95067,0
95088,1
95091,1
95103,1
95122,0
95132,0
95152,0
95176,0
95189,0
95194,1
95248,0
95289,1
95299,0
95311,1
95356,0
95392,0
95400,1
95478,0
95496,0
95500,0
95528,0
95545,1
95553,1
95574,0
95575,0
95582,0
95589,0
95593,0
95620,1
95710,0
95716,0
95756,0
95763,1
95798,1
95802,0
95823,0
95864,0
95938,0
95950,0
95976,0
96020,0
96056,1
96059,0
96107,0
96109,0
96142,0
96152,1
96159,1
96164,1
96195,1
96205,0
96272,0
96295,0
96300,0
96316,0
96351,0
96360,0
96376,0
96379,0
96386,0
96387,0
96424,0
96430,0
96434,0
96438,0
96459,0
96460,1
96467,0
96482,0
96565,0
96593,0
96595,0
96615,1
96623,0
96629,0
96705,0
96717,0
96753,0
96765,1
96775,0
96803,0
96813,0
96845,1
96857,0
96869,1
96873,0
96882,0
96901,0
96903,0
96962,1
96973,0
96981,0
96997,0
97033,0
97045,0
97074,0
97101,0
97104,0
97110,1
97116,0
97117,0
97120,0
97121,0
97122,0
97148,0
97157,1
97184,0
97226,0
97242,0
97253,0
97280,0
97304,0
97324,0
97331,0
97357,0
97431,1
97526,0
97527,0
97538,0
97540,0
97586,1
97621,1
97651,1
97658,0
97660,1
97661,0
97664,0
97675,0
97708,1
97724,0
97729,0
97735,0
97743,0
97751,0
97753,0
97775,0
97796,0
97799,0
97813,0
97888,0
97890,1
97897,0
97945,0
97966,1
97976,0
98016,1
98020,0
98047,0
98048,0
98078,0
98082,1
98121,1
98126,0
98138,0
98225,0
98251,0
98264,0
98274,0
98304,1
98329,1
98354,0
98360,0
98382,0
98509,0
98521,0
98557,0
98558,0
98566,0
98577,0
98591,0
98634,0
98660,0
98668,0
98677,0
98681,0
98762,0
98785,0
98834,0
98839,1
98842,0
98844,0
98859,1
98886,0
98933,0
98935,1
98984,0
98987,0
99025,1
99083,0
99090,1
99097,0
99163,0
99190,0
99222,0
99238,0
99320,0
99323,0
99353,0
99367,0
99373,0
99376,0
99420,0
99440,0
99451,0
99456,0
99500,0
99538,0
99558,0
99573,1
99608,0
99707,1
99711,0
99728,0
99739,0
99743,0
99753,0
99790,0
99796,0
99800,0
99829,0
99834,0
99848,0
99853,0
99862,0
99864,1
99865,0
99907,1
99939,0
99943,0
99975,1
100002,0
100006,0
100008,1
100021,0
100045,0
100059,0
100063,0
100078,0
100092,1
100132,0
100149,0
100220,0
100243,0
100271,0
100282,0
100284,0
100296,0
100300,1
100316,0
100321,0
100325,1
100339,0
100351,0
100359,0
100434,0
100465,0
100481,0
100497,0
100500,0
100536,1
100573,0
100583,0
100602,0
100603,0
100620,0
100668,0
100672,0
100709,0
100771,0
100774,1
100782,0
100791,0
100792,0
100811,0
100816,0
100824,0
100826,1
100845,0
100857,0
100937,0
100951,0
100960,1
100988,0
101024,1
101026,0
101030,0
101051,0
101082,0
101129,0
101162,0
101206,0
101231,1
101290,0
101298,1
101321,0
101359,0
101360,0
101377,0
101384,0
101385,1
101402,0
101407,0
101420,0
101427,0
101457,0
101479,0
101526,0
101534,0
101542,0
101570,0
101572,0
101582,0
101601,0
101606,0
101607,0
101612,1
101646,0
101648,0
101660,1
101688,0
101707,0
101731,0
101734,0
101758,0
101774,0
101777,0
101811,1
101849,0
101853,0
101883,0
101935,0
101950,0
101952,0
101959,0
101972,0
101982,0
102017,0
102028,0
102097,0
102104,0
102106,0
102125,0
102186,0
102191,0
102219,0
102288,0
102307,0
102312,0
102325,0
102334,0
102345,0
102349,0
102381,0
102388,0
102395,0
102405,0
102475,0
102492,0
102527,0
102558,0
102600,0
102606,0
102611,0
102617,1
102621,0
102638,1
102662,0
102694,0
102757,1
102765,0
102787,1
102801,0
102848,0
102851,0
102867,1
102872,1
102899,0
102900,0
102917,0
102923,1
102925,0
103004,1
103009,0
103020,0
103052,0
103059,0
103064,0
103075,0
103082,1
103115,1
103123,0
103129,0
103136,0
103155,0
103177,0
103180,1
103182,1
103193,0
103201,0
103216,0
103222,0
103245,0
103249,0
103284,0
103293,0
103298,0
103307,0
103311,0
103314,0
103316,0
103375,0
103389,1
103436,1
103442,1
103506,0
103537,1
103559,0
103594,1
103620,1
103621,1
103654,0
103681,0
103699,0
103724,0
103728,0
103730,1
103750,0
103756,1
103761,0
103906,0
103915,1
103918,0
103922,0
103923,0
103951,0
103963,0
103988,0
103989,0
104049,1
104092,0
104120,1
104148,1
104160,0
104174,1
104200,0
104209,0
104211,0
104214,0
104221,1
104288,0
104297,0
104298,0
104333,1
104335,0
104339,0
104359,0
104365,0
104400,1
104402,0
104409,0
104416,0
104432,0
104447,0
104452,0
104468,0
104490,0
104495,0
104529,0
104532,0
104545,0
104565,0
104598,0
104607,0
104623,1
104671,1
104700,0
104717,0
104737,1
104742,0
104758,0
104769,0
104781,0
104789,0
104799,1
104807,0
104854,0
104856,1
104882,0
104958,0
104978,0
105025,0
105034,0
105042,1
105043,0
105055,0
105056,0
105085,0
105087,0
105113,0
105125,0
105132,0
105190,0
105209,0
105279,0
105296,0
105328,0
105380,0
105393,0
105424,1
105438,0
105458,0
105483,0
105505,0
105509,0
105520,0
105528,0
105539,0
105543,0
105619,0
105666,0
105677,0
105718,0
105738,0
105743,0
105769,1
105808,0
105813,0
105837,0
105856,0
105892,0
105916,0
105925,0
106003,0
106013,1
106025,0
106097,0
106110,1
106122,0
106132,1
106135,1
106156,0
106172,0
106185,1
106194,0
106196,1
106208,0
106221,0
106233,0
106236,0
106237,1
106249,0
106267,0
106308,0
106323,0
106327,0
106342,0
106372,0
106391,0
106392,0
106427,1
106439,0
106465,1
106471,1
106508,1
106522,1
106527,0
106533,1
106567,0
106568,0
106592,1
106695,0
106696,0
106701,0
106706,0
106763,0
106772,0
106782,0
106788,0
106803,0
106806,1
106810,0
106825,0
106843,0
106846,0
106851,1
106868,1
106872,0
106880,0
106952,0
107001,0
107005,0
107022,0
107026,0
107049,0
107093,0
107133,0
107138,0
107148,0
107156,1
107201,0
107227,0
107233,0
107240,0
107291,0
107307,0
107319,1
107323,0
107334,0
107340,0
107348,0
107357,0
107363,0
107445,1
107454,0
107474,0
107492,0
107501,0
107515,1
107535,0
107600,0
107708,0
107716,1
107754,1
107792,0
107808,0
107811,0
107840,0
107858,1
107883,0
107887,1
107891,0
107900,1
107920,0
107951,0
107970,1
107975,0
107991,0
108039,0
108095,0
108102,0
108106,0
108109,0
108121,0
108124,1
108125,1
108137,0
108142,0
108155,0
108158,0
108166,0
108169,0
108248,0
108261,1
108297,0
108307,0
108309,0
108312,0
108325,0
108349,0
108355,0
108383,0
108431,0
108473,1
108499,0
108510,0
108511,0
108523,0
108527,0
108531,0
108540,0
108567,0
108596,0
108616,1
108625,0
108665,0
108676,0
108688,0
108704,0
108708,0
108726,0
108727,0
108758,0
108767,1
108770,0
108772,0
108787,0
108795,0
108855,1
108875,0
108890,1
108897,1
108900,0
108912,0
108960,1
108963,1
108998,0
109069,0
109072,0
109095,1
109111,0
109124,0
109150,1
109167,0
109169,0
109187,0
109285,0
109295,0
109312,0
109340,1
109362,1
109376,0
109377,0
109385,0
109387,0
109413,0
109458,0
109500,0
109509,1
109545,1
109549,0
109665,1
109675,1
109721,1
109734,1
109735,1
109755,1
109758,0
109812,0
109817,0
109912,1
109917,0
109933,0
109937,0
109988,1
110020,0
110037,0
110043,0
110051,1
110074,1
110079,0
110140,0
110150,0
110183,0
110189,0
110220,0
110227,0
110269,1
110271,1
110280,0
110286,0
110324,0
110333,0
110366,0
110396,0
110398,0
110424,0
110488,1
110502,0
110504,0
110560,1
110619,1
110640,0
110650,0
110659,0
110670,0
110684,0
110699,1
110702,1
110786,1
110827,1
110834,0
110843,0
110848,0
110890,0
110897,0
110932,0
110946,0
110951,1
110963,0
110975,0
111035,0
111039,0
111040,0
111051,0
111071,0
111072,1
111099,0
111146,1
111154,1
111198,0
111262,1
111309,0
111327,1
111346,0
111359,0
111362,0
111385,0
111393,0
111409,0
111419,0
111437,0
111486,0
111505,1
111530,0
111535,0
111543,1
111575,0
111592,1
111674,1
111676,1
111683,1
111695,1
111715,0
111726,1
111777,0
111827,0
111831,0
111843,0
111865,0
