"seller_id","product_category_name","rb"
"9140bd1d9de28b197dce077bdd687438",esporte_lazer,1258.87
"3d4b1ae7539303b5704493798893e82c",instrumentos_musicais,532.00
b32be1695eb7ec5f10f72d9610a12527,eletroportateis,15078.00
f783a638e9c6af4a7d0dbfde811e7a81,brinquedos,745.80
f41ce2e25237f9092cd8e6e7516c7a2f,market_place,174.00
"0bae85eb84b9fb3bd773911e89288d54",utilidades_domesticas,4531.98
"99002261c568a84cce14d43fcffb43ea",bebes,3368.00
"77dcbb67ccb3659bd58eaf5661560a30",market_place,24.00
"72146da5774cabf2632faedcae097a76",sinalizacao_e_seguranca,185.95
"9ac4f14370b1e24ddc58be041b7f99df",musica,54.88
a7b7354cc588f7566a848bcbb1ce3d96,eletrodomesticos,79.80
"503c1de08ae81a2d86f17951b204db55",bebes,4906.99
"41ab63a91b8b264e8c8780368bf1dd5b",brinquedos,194.78
eaaa46e98c9e61f6764dd1d7a2ab8b3e,eletroportateis,98.00
"741f8c587cb4248ebc5b779a0e8e0e51",pet_shop,5.99
cb4a705d00e100b9732d0ca34817d441,moveis_decoracao,998.00
"1967a9e2ad6f51802b093147d861df58",construcao_ferramentas_seguranca,380.00
b4b447d715f9ab302a188fb43d3e96b3,esporte_lazer,685.93
"5566627eab3fe93fd6ee08798226101a",perfumaria,85.50
cca3071e3e9bb7d12640c9fbe2301306,moveis_decoracao,36095.19
"86649b1632b1c0e6c0bcb2c90a8b75d8",beleza_saude,59.99
c200c73f9d7e5a08ca439d6a0803da7c,esporte_lazer,40.00
abe42c5d03695b4257b5c6cbf4e6784e,fashion_bolsas_e_acessorios,3971.00
bfd938b22bc99bce1ae60dc602889f52,,13.90
"20cb7c2fde3e5bf10f0bbe7394e1c6a9",moveis_decoracao,861.90
"30829ded4523ab9224b93bc49a62c95f",informatica_acessorios,6911.71
"78ba5933c21686d1c2f64669c8c459e7",utilidades_domesticas,85.90
"01cf7e3d21494c41fb86034f2e714fa1",,743.26
"7a241947449cc45dbfda4f9d0798d9d0",climatizacao,4014.98
bf00385a5f7fc1ef39a13c2e9ee50a5f,esporte_lazer,9.90
"0761743cbffb25d7148189e9f1a5f03a",esporte_lazer,39.00
"54a1852d1b8f10312c55e906355666ee",market_place,136.95
"5236605f4d4b0b3e4df85b850393fca0",esporte_lazer,265.30
c611f4ce9ce875bcc063fa97fd4d7d12,ferramentas_jardim,319.00
"4dbd95a08b31ede5c82d3f861cb1ce1a",livros_interesse_geral,1238.77
c9c7905cffc4ef9ff9f113554423e671,papelaria,315.00
e6a69c4a27dfdd98ffe5aa757ad744bc,utilidades_domesticas,197.20
"777a0c55737f34ffeb78010f7542ab41",perfumaria,162.70
"11305281b50fff20ae8bb473f8e11876",moveis_decoracao,2539.23
"5b179e9e8cc7ab6fd113a46ca584da81",utilidades_domesticas,3827.20
"13074f016982ff2bd6c58ced8682f000",moveis_cozinha_area_de_servico_jantar_e_jardim,1768.00
a218df5c097b0ca409cfaac1488cc7f6,automotivo,21.90
"575df70bde3f9f2b30bf8d2e9910d725",moveis_decoracao,3391.75
"2199e7fe213c16213bf5d6a7eadc9a5d",utilidades_domesticas,862.80
"5d3bb11474a06bdc23fb9e89f1164ee0",ferramentas_jardim,188.80
"4342d4b2ba6b161468c63a7e7cfce593",relogios_presentes,2867.10
b81e3a6c866a764974fe849821abeebd,esporte_lazer,49.67
"8ff1a9df749e454105c55cda13e79143",artes,55.90
a13580f0e8f782b7a543885a0ef99f08,telefonia,365.96
"87e24fc7052259b1f7f607d61c10d8be",brinquedos,199.90
"4e17c65a516f69d023a2ae78b84f28d6",beleza_saude,3786.19
"12b9676b00f60f3b700e83af21824c0e",bebes,158.00
"33c51922b6e3c16b24a8f28e5833c99d",informatica_acessorios,517.65
"3b15288545f8928d3e65a8f949a28291",cama_mesa_banho,13691.82
"6f83d9e4da896daae20b9b6b2d3ff8d2",,98.80
b1a81260566c1bac3114a6d124413f27,papelaria,2118.90
"8bb48dc19fccaa8613b6229bf7f452a2",livros_tecnicos,427.58
"5f0057b677eb963672bf05dfa3f16c34",audio,186.89
"8160255418d5aaa7dbdc9f4c64ebda44",cama_mesa_banho,46282.60
a0415d9b25ede3c4b1e477e9916ffc03,relogios_presentes,3184.40
"18a349e75d307f4b4cc646a691ed4216",ferramentas_jardim,138.89
"8a2d12a90e92f012ce5226fc6592b653",bebes,89.00
f27e33c6d29b5138fa9967bcd445b6d5,cool_stuff,923.40
ab27bbbad5239bc31a34709275a70db4,ferramentas_jardim,203.40
"6481e96574816ead57975da2c0f6d80d",agro_industria_e_comercio,1992.60
"45ba18c210d42734ec52c0c1c574e9ee",construcao_ferramentas_construcao,39.90
b2ba3715d723d245138f291a6fe42594,casa_conforto,39.80
"430315b7bb4b6e4b3c978f9dfa9b0558",automotivo,667.00
"1da3aeb70d7989d1e6d9b0e887f97c23",informatica_acessorios,139.96
b16d3dadc47d4eb18be3d88bad0775ce,esporte_lazer,309.20
"42ef3192a9ff87a22d1867b74b3ee205",brinquedos,1134.29
"1caf283236cd69af44cbc09a0a1e7d32",brinquedos,553.70
"0743a0239d764b9a0f959a57d07e36ab",beleza_saude,48.99
"82cb9f452fe8334df74b22d37824b431",alimentos,98.00
"6288c69c4ce638e59925e59193f98b16",informatica_acessorios,99.49
eb72802c83dc7547529c9546d1a9b8ef,ferramentas_jardim,89.98
a9415cf907dfa12f9ed18693244f5329,moveis_cozinha_area_de_servico_jantar_e_jardim,210.00
"8d956fec2e4337affcb520f56fd8cbfd",informatica_acessorios,1325.27
c70c1b0d8ca86052f45a432a38b73958,beleza_saude,36537.37
a3e9a2c700480d9bb01fba070ba80a0e,cama_mesa_banho,13165.80
"62c50c1af4dfdc4149d25c5222043d39",moveis_decoracao,342.88
a09a13f18ed27932d08438aa6f12756e,ferramentas_jardim,29.90
d9a84e1403de8da0c3aa531d6d108ba6,bebes,403.10
e3dd723429d1b23614b7fa85e2c7a853,fraldas_higiene,60.00
d1ef48b38baca7e831711c4a0aeb398f,construcao_ferramentas_ferramentas,131.80
"430315b7bb4b6e4b3c978f9dfa9b0558",informatica_acessorios,44.00
"891071be6ba827b591264c90c2ae8a63",cool_stuff,164.97
"7299e27ed73d2ad986de7f7c77d919fa",alimentos,260.00
"05730013efda596306417c3b09302475",artes_e_artesanato,238.00
"0b3f27369a4d8df98f7eb91077e438ac",,47.84
"41b39e28db005d9731d9d485a83b4c38",cool_stuff,542.80
"46dc3b2cc0980fb8ec44634e21d2718e",bebes,12829.45
"6b90f847357d8981edd79a1eb1bf0acb",alimentos,549.50
"70a12e78e608ac31179aea7f8422044b",esporte_lazer,852.00
"8a9260f2b0340411d6d2a56bcf4f7378",alimentos,243.00
b76dba6c951ab00dc4edf0a1aa88037e,eletronicos,67.96
"718539d38d07dd351c76db862760e2e2",pet_shop,1193.10
"2a7dc43cecabf23403078e2188437d1d",esporte_lazer,1876.57
"562f8cfc51f265411f487d07e9c40e7f",casa_conforto,110.00
"3fefda3299e6dfaea3466ef346a3571a",eletronicos,209.00
"7994b065a7ffb14e71c6312cf87b9de2",moveis_sala,367.20
"6ee85be3693ed79a8e80718743d80655",eletronicos,277.50
eb5b6204dde3a6e03b5f1bb8479f055b,moveis_decoracao,73.80
a478c7961d6a992065b24e63b366f90b,casa_construcao,1082.50
bbad7e518d7af88a0897397ffdca1979,brinquedos,55.90
"63ffcb71394dd8ea3872ed9ffda17c74",,326.30
"6c12e40690c335dbc2f68a4134d30dc1",beleza_saude,75.00
"3092c0b297aacfb4bb6e056ebe13b9b8",papelaria,27.90
"1b45169b635ef59425637e9a33eb5fb3",utilidades_domesticas,196.00
cc5a78bbad32776dc4e3af205218368c,construcao_ferramentas_construcao,10.18
"9b00cad94ef3078faf6fba2e792c158f",esporte_lazer,354.90
f326006815956455b2859abd58fe7e39,construcao_ferramentas_construcao,59.90
"33d677f27a69b84051204ee4ae76eaca",utilidades_domesticas,56.70
"710e3548e02bc1d2831dfc4f1b5b14d4",moveis_decoracao,15643.92
"3078096983cf766a32a06257648502d1",brinquedos,2239.73
c447f8dd3ed213f291d65ef074a268eb,esporte_lazer,525.00
"2fa13c8bd5705d279f7ed5cc9ec61c68",beleza_saude,16.90
"4e8dacf3d38f281ae26c3e0321d92d88",utilidades_domesticas,209.30
ba6b4a237f92479743cf0ca06b67a9ac,perfumaria,14.99
"54c04bdb5ec46762f8f08c7e8f86ed4a",esporte_lazer,3281.66
"4830e40640734fc1c52cd21127c341d4",esporte_lazer,674.87
"5d0363b33554b373851fc1622e4d5f3c",eletroportateis,67.90
"850f4f8af5ea87287ac68de36e29107f",cool_stuff,24021.60
"709e16e2b25c7474d980076c6bfc4806",perfumaria,165.40
"6219ba2359cfb97f2e38fd4c321eb309",utilidades_domesticas,487.50
f0b47fbbc6dee9aafe415a6e33051b3f,livros_interesse_geral,2202.43
"404e1ba01358af4cd63f679b2c4d1fa1",pet_shop,239.20
"70eea00b476a314817cefde4aad4f89a",cool_stuff,349.00
"4e922959ae960d389249c378d1c939f5",informatica_acessorios,20117.15
"17a053fcb14bd219540cbde0df490be0",,1959.50
"16090f2ca825584b5a147ab24aa30c86",fashion_bolsas_e_acessorios,369.95
"4917cee8d902e13428c3ec4b1ca6f315",moveis_cozinha_area_de_servico_jantar_e_jardim,580.00
b88e7c57cb2d8b973b7dd4a2bfa14b36,beleza_saude,353.90
"64b87978a11c1ea7501a89eabe8c2c1a",beleza_saude,489.93
ffff564a4f9085cd26170f4732393726,alimentos,105.00
"88ef59b51bdaa941d10a853429f2b6ce",agro_industria_e_comercio,252.90
"6eb94e1466490d327a09abf8f3552a50",papelaria,695.00
"52b53f7061969fe471d119b6195da864",perfumaria,90.00
"530ec6109d11eaaf87999465c6afee01",utilidades_domesticas,940.10
e49c26c3edfa46d227d5121a6b6e4d37,telefonia,39.80
cda598c48d7c614bc1cad7d8ff6f0010,beleza_saude,60.00
fedf2c1386e137f296b3bbf3b635e69d,construcao_ferramentas_iluminacao,25.90
"01cf7e3d21494c41fb86034f2e714fa1",eletrodomesticos_2,3389.49
"9df5750209b83567ec144eb299d7d634",cool_stuff,198.00
"6c99c983ce3b6ba0ab813e6790e81691",bebes,74.39
"3bfba5a77604f6dfae7e6dd7aaf65821",beleza_saude,2095.50
"23c38debaffe4a25a30fdbd9b586a13f",construcao_ferramentas_construcao,289.00
adbc26658d6c7b4b6219f9d934598091,brinquedos,4698.70
"75d34ebb1bd0bd7dde40dd507b8169c3",relogios_presentes,10.99
e24fc9fcd865784fb25705606fe3dfe7,beleza_saude,9006.00
"577719699805dd125d5b6fdde5943bba",utilidades_domesticas,484.15
cca3071e3e9bb7d12640c9fbe2301306,bebes,279.60
"5f1dc28029d2c244352a68107ec2b542",esporte_lazer,269.70
"0be8ff43f22e456b4e0371b2245e4d01",papelaria,918.90
"3be5841cdcc46de4ed3f9116f104b2c5",construcao_ferramentas_construcao,299.80
a3b42d266fa8afc874b909422ce88582,informatica_acessorios,839.40
"73a63f72308aa20a46f4b1632018f196",industria_comercio_e_negocios,569.85
b561927807645834b59ef0d16ba55a24,artes,676.20
ffc470761de7d0232558ba5e786e57b7,esporte_lazer,29.99
"41b14765bd56c8ad10971074380f9c0c",informatica_acessorios,395.50
"66fd84ee7528c0c0de85d0f44a73d5ab",informatica_acessorios,989.02
d94ba08b99bedd6a5f6c875ecc4a6fac,utilidades_domesticas,599.00
d1ef48b38baca7e831711c4a0aeb398f,eletroportateis,349.46
"0bb738e4d789e63e2267697c42d35a2d",industria_comercio_e_negocios,1944.70
a7a9b880c49781da66651ccf4ba9ac38,cama_mesa_banho,307.60
dc317f341ab0e22f39acbd9dbf9b4a1f,beleza_saude,66.90
cd06602b43d8800bd0afad514919d35c,construcao_ferramentas_construcao,824.38
dee656f0f566ed1aa85bd137c943f08f,automotivo,282.44
ead2bab70821ea148476ae9bc08548ac,fashion_bolsas_e_acessorios,412.10
bba74270a87732727b5a3b4fd9ac1c39,automotivo,4438.87
e64882b4ef12aee8d0faca4db5b681f4,construcao_ferramentas_seguranca,230.00
"80ceebb4ee9b31afb6c6a916a574a1e2",pcs,6729.00
"4ce6e5f6c52515177e18c1c9361d8677",automotivo,226.60
"6da1992f915d77be95d7fa48b36904af",,261.00
"392e0502231ae2f8b29994ef6398cd77",beleza_saude,1871.70
"15aac934c58d886785ac1b17953ea898",utilidades_domesticas,320.00
b499c00f28f4b7069ff6550af8c1348a,moveis_decoracao,4307.27
ab9db4cf53b08b828b64dccaafc2d9f0,bebidas,125.80
"70c0fda4c313d87115644d39e62eec60",utilidades_domesticas,25.99
"6c1b6d0c604b776f844125f911eb7377",informatica_acessorios,46.94
"89f69225956f951295ca4c7fb1266553",brinquedos,645.60
a3a38f4affed601eb87a97788c949667,fashion_calcados,349.00
"55bb6fe5bebe5012e2d7d9928e1128ff",papelaria,636.55
"18a349e75d307f4b4cc646a691ed4216",telefonia,734.16
"97e995629983723d11830a829bc2b246",papelaria,184.80
e9511df20ccd82658a30c37b7fb343af,construcao_ferramentas_construcao,1530.20
b839e41795b7f3ad94cc2014a52f6796,eletroportateis,12788.00
d13e50eaa47b4cbe9eb81465865d8cfc,alimentos,4904.62
"7e3f87d16fb353f408d467e74fbd8014",moveis_decoracao,912.90
"55bb6fe5bebe5012e2d7d9928e1128ff",automotivo,475.00
c13ef0cfbe42f190780f621ce81f2234,eletronicos,390.00
b2ba3715d723d245138f291a6fe42594,brinquedos,9719.00
"94ca168e8bcb407ab85c5da308863027",beleza_saude,176.80
"7139dc5186aa238b006e066d8fbab2e4",moveis_decoracao,1329.00
"91543f9849d68d023e17194926598543",moveis_decoracao,834.00
c60b801f2d52c7f7f91de00870882a75,relogios_presentes,10976.90
"582d4f8675b945722eda7c0cb61ba4c7",eletronicos,3437.38
"5194c22ed1f616ec0c0f33c571542879",agro_industria_e_comercio,149.90
bbd3acfe6de99892e73940d3fdceaf68,cama_mesa_banho,69.00
"4003520d80d0bad1d5623f7aa3c63cda",bebes,70.00
"0417b067eeab773d2f7061a726dc477f",automotivo,1859.18
b39d7fe263ef469605dbb32608aee0af,cama_mesa_banho,5193.10
"52f0fe436a347ddad7ed5f9aa4e27eaa",informatica_acessorios,430.62
"542917da124346b47ea1ac79a93ce454",perfumaria,727.00
"90d4125885ab6c86e8820a722be71974",consoles_games,1299.55
"8ed8ea9a57c862f2c18c2fe41f601d56",eletroportateis,219.90
"4830e40640734fc1c52cd21127c341d4",relogios_presentes,243.97
"01bcc9d254a0143f0ce9791b960b2a47",beleza_saude,1521.21
"8f0fbe2cd4d472157dc1cdef6edecaa9",ferramentas_jardim,24.88
"5def4c3732941a971cba8fdee992ede1",automotivo,7.50
"3361277dc30b7cccdb0c286b24219756",pet_shop,3646.04
"596849622429351f47b32e6cae1055ff",utilidades_domesticas,34.90
"17ca9b9e9b9ef8fdb529001b49ebb50f",cama_mesa_banho,5194.45
b2ba3715d723d245138f291a6fe42594,informatica_acessorios,3944.99
"3a79f35a2344ede41af21267f61d5ec6",,186.00
"6824a69c9ea0313eba299dd4a2dba09a",esporte_lazer,84.40
"989becdce12ebc39863c2bceab6f3ca1",esporte_lazer,6099.90
f650a9708fa1bab22bdd8d3a818cc415,moveis_decoracao,507.75
e560e4022d8f7aebf155db95946c5c0f,cool_stuff,780.00
bc07d855eac23aab5ac8a120f21d16b2,automotivo,43.00
fc6295add6f51a0936407ead70c1001d,moveis_decoracao,160.00
b92e3c8f9738272ff7c59e111e108d7c,moveis_sala,219.80
"57d2ba47f7a3209aa347532ae75c1165",esporte_lazer,318.00
a2deecd5398f5df4987110c80a1972a3,eletrodomesticos,787.53
"77fccaae319668a8ab6cd0fd16aec48c",esporte_lazer,1087.00
"7b0df942f46435babab05d49b744b2c4",instrumentos_musicais,22241.63
b92e3c8f9738272ff7c59e111e108d7c,utilidades_domesticas,409.80
"76d64c4aca3a7baf218bf93ef7fa768d",brinquedos,10090.80
"240b9776d844d37535668549a396af32",climatizacao,309.89
"6c6cc59a5c00cacc5054ca06d65cc282",pet_shop,1107.00
"7aa4334be125fcdd2ba64b3180029f14",brinquedos,12846.84
e5a38146df062edaf55c38afa99e42dc,automotivo,35.00
"4c4d546adf3c3868fe19c9ec6e9ffda9",pet_shop,111.70
"6e85dc5ecd97a61094b89b046a509d8e",relogios_presentes,169.90
"1caf283236cd69af44cbc09a0a1e7d32",papelaria,206.13
"9f505651f4a6abe901a56cdc21508025",utilidades_domesticas,1579.66
c3cfdc648177fdbbbb35635a37472c53,automotivo,659.80
"715bbd5ba4e6b74cb0d2f29eb45058b0",utilidades_domesticas,184.00
aac51c486b672a9850d59f3e84b1cf88,alimentos,489.72
"436bf27f2f18474fc6047702e9f8a866",bebes,29.90
"2138ccb85b11a4ec1e37afbd1c8eda1f",automotivo,411.90
"3dfd3dc96f7f8598eca74e9ac8a2fa31",brinquedos,15.00
ad420dd0c4f92f8af951ac24b86d0cf5,brinquedos,280.00
"41c2bad7229b0c25e6becf179ebf63ff",livros_interesse_geral,782.00
"55c26bcb609f480eb7868594245febb5",papelaria,344.60
da2782c804606d2a5d8e1760dbb3e7ec,bebes,89.00
"0ad80de75c811326389cfb1daba7d45e",brinquedos,1449.40
e83c76265fc54bf41eac728805e4da77,automotivo,237.30
"612170e34b97004b3ba37eae81836b4c",perfumaria,86.00
"8629c241b3622ac12cd4118afdc8d394",ferramentas_jardim,495.30
d921b68bf747894be13a97ae52b0f386,esporte_lazer,215.00
"3d4824f20035949c710eaf111f869d39",utilidades_domesticas,114.38
"9b013e03b2ab786505a1d3b5c0756754",alimentos_bebidas,130.80
"6dc9bec584588412a6a338830946a3e4",moveis_decoracao,560.00
be7a093e5b4d147b36b72bb1f9e415e5,beleza_saude,60.90
"7e959205cebc10adefcb331f934238a4",relogios_presentes,513.90
e49c26c3edfa46d227d5121a6b6e4d37,audio,24.90
fc59392d66ef99377e50356ee4f3b4e1,telefonia_fixa,185.00
e5a38146df062edaf55c38afa99e42dc,cool_stuff,87.89
"594f9aaa48e5bf431f011ddc5669b0d5",malas_acessorios,405.60
"213fafb0ca06fb3d5886579c2565791b",cine_foto,34.90
fbc14c0cf93505ef89f64665ffa4a7b5,casa_construcao,249.98
"4e17c65a516f69d023a2ae78b84f28d6",cama_mesa_banho,80.80
"9df5750209b83567ec144eb299d7d634",ferramentas_jardim,4451.00
"85d9eb9ddc5d00ca9336a2219c97bb13",malas_acessorios,70.00
fc38b5dceee1a730fad8853453437fbd,cama_mesa_banho,64.30
a4e634166243bbb3a13fa584463fa468,eletroportateis,139.65
c9c7905cffc4ef9ff9f113554423e671,telefonia,2544.81
"7ff588a03c2aeae4fbd23f9ae64b760d",automotivo,1182.20
"119d1aef1b4144adba89163f6cd9f5d4",moveis_decoracao,596.00
"4e922959ae960d389249c378d1c939f5",seguros_e_servicos,100.00
dfa0c4c6229ab200a4a1336b4d7128ff,malas_acessorios,793.00
"5bffbafbb22daf6d3bfc216a46db8708",alimentos,83.96
"2cb6eb1b7185064167657fa09f541105",moveis_decoracao,437.60
ae45df84722b1d15c5f32b23a095746c,beleza_saude,901.83
"4a82c4af97ffc0fb2dc26bfdc03b1842",,83.70
"2b03ac196f5ed62ac483960fe0fa3b65",esporte_lazer,358.10
e627629ba868740e287800f1a9be81c2,alimentos_bebidas,183.20
c731d18cea9bf687ffee82a241c25b11,utilidades_domesticas,1260.00
cac63f48c38cd7d002a7e846dcd99a23,brinquedos,874.00
ea65d8b58316a6f2362f2a9e4b3e86ad,esporte_lazer,52.90
"120476eb7a04c149d14772edaf5d9bf2",construcao_ferramentas_construcao,948.90
"2f74af7a0ee5636f12c2336f9fffed47",esporte_lazer,490.90
"3f8034bfc6b8b4135534975d49f04c63",,369.90
"520b493b57809f446cb0a233bb3e25c7",casa_conforto,621.00
a56a8043ebf66e42119618fb8cf232c6,informatica_acessorios,83.00
"3d39fbf22a665714baf62fae36029e23",ferramentas_jardim,599.80
"75fbb52eda0cbc24f479d3b2fbfa8d3e",dvds_blu_ray,1130.99
e62b2d6ac10570a035a30bafcf01d263,informatica_acessorios,451.50
"3db66a856d18a9cba7c9241fc5221c50",utilidades_domesticas,299.80
"3d4b1ae7539303b5704493798893e82c",informatica_acessorios,544.00
"5d378b73ab7dd6f0418d743e5dcb0bd1",,13243.00
a1bea7061f61f6fdd9a85a6325ba1033,beleza_saude,52.00
e73bf2cea7fe4b0b4d287a7568ed1099,utilidades_domesticas,169.00
daeb5653dd96c1b11860f72209795012,utilidades_domesticas,303.00
cc419e0650a3c5ba77189a1882b7556a,telefonia,175.00
"989becdce12ebc39863c2bceab6f3ca1",ferramentas_jardim,1622.98
fe1bbc5feda5c8979a8a1b3b2512d5a6,esporte_lazer,544.82
dc50afafdfa325eadc890c7fa42a8f4e,eletroportateis,197.50
f45122a9ab94eb4f3f8953578bc0c560,eletroportateis,737.97
bf00385a5f7fc1ef39a13c2e9ee50a5f,informatica_acessorios,190.40
c12b92bf1c350f3e6bf88d3596219c86,brinquedos,907.00
"08d1c9478fb0d7d7fcac9c0da4e82fc7",moveis_decoracao,538.00
"537eb890efff034a88679788b647c564",cool_stuff,1446.50
db4350fd57ae30082dec7acbaacc17f9,telefonia,2634.37
"5b179e9e8cc7ab6fd113a46ca584da81",automotivo,144.90
a4bd6e9adf39b63f43dc545d3ca1f53d,ferramentas_jardim,1548.79
"07e8e8fc5222bb358e6f259da3197074",,51.80
"2aa3443d7bf9d9bb11133f420d75e083",ferramentas_jardim,29.90
"87b740daf17b5d1be335a64164ec6842",esporte_lazer,14699.87
"7ecd59e5e20407131822c1a68ac59c1f",papelaria,1466.71
"270297ead4c65a6cd2593960d2af6b21",ferramentas_jardim,365.98
"1da366cade6d8276e7d8beea7af5d4bf",moveis_escritorio,195.80
"556a6409838156ea299c9d1f9e2dde43",utilidades_domesticas,1362.80
"9c57bc60cfad5ee62d35d3f1ce4593a1",pet_shop,180.00
eb72802c83dc7547529c9546d1a9b8ef,utilidades_domesticas,174.99
e88c9b79e592e370d6bd852eeefbf057,brinquedos,236.97
"3f84fefc07dc159b268d4a77d3e8c425",beleza_saude,200.60
"116ccb1a1604bc88e4d234a8c23f33de",informatica_acessorios,10.50
eb3071b9f0b0ddaa2df5ea130f09f26b,bebes,2190.00
d3674f271c91f824f82d24d92011f669,perfumaria,1678.40
"2a84855fd20af891be03bc5924d2b453",cool_stuff,2707.60
"88460e8ebdecbfecb5f9601833981930",informatica_acessorios,31546.55
"8d79c8a04e42d722a75097ce5cbcf2ef",alimentos,2777.72
d91fb3b7d041e83b64a00a3edfb37e4f,malas_acessorios,36.75
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,ferramentas_jardim,373.00
"59fb871bf6f4522a87ba567b42dafecf",cool_stuff,1577.87
cea729054f157f5870bdd321a958d994,cama_mesa_banho,252.00
"003554e2dce176b5555353e4f3555ac8",,120.00
"18a349e75d307f4b4cc646a691ed4216",esporte_lazer,182.32
"0b36063d5818f81ccb94b54adfaebbf5",ferramentas_jardim,765.00
f9ec7093df3a7b346b7bcf7864069ca3,brinquedos,47.00
ed8cb7b190ceb6067227478e48cf8dde,utilidades_domesticas,221.42
"76833248bbc0e65a0293ec62023e4396",industria_comercio_e_negocios,2399.98
"455befea1bb853c75ccbca94cff26e5c",beleza_saude,19.99
b586cd24c010a13916af621b0325fbba,construcao_ferramentas_construcao,729.95
"41b39e28db005d9731d9d485a83b4c38",cama_mesa_banho,13743.75
"271b8923c6a549e02d3c9fd1f8c0422b",construcao_ferramentas_construcao,105.19
"9b76ad3d04236f76bc71c59470305e13",utilidades_domesticas,394.70
"157c3e4b42f81ac4a44e8b1ca2fe9876",casa_construcao,60.00
f8db351d8c4c4c22c6835c19a46f01b0,cool_stuff,2094.50
"62d977e2b2aee830de3e039a28490d12",,399.80
"3d2400ac620cffa23ac81bd192f7f555",construcao_ferramentas_ferramentas,105.00
"9198786624eaeb375793215cad26cfa6",moveis_decoracao,431.00
ef2fbc2b607d8492bcffe657a4645434,beleza_saude,75.80
"1336efc61c316ddf92c899eb817f7cae",esporte_lazer,142.00
"31ae0774c17fabd06ff707cc5bde005f",industria_comercio_e_negocios,99.99
aba1721a889e04decc910aa13b768ef4,utilidades_domesticas,151.00
a4b6b9b992b46e9ef863637af96e04bc,informatica_acessorios,129.00
"1dcfa3835714681d4ba4a93bc1e0fd41",moveis_sala,1278.50
"7210cd29727d674c00741e5e387b3ccd",moveis_decoracao,45.80
"96804ea39d96eb908e7c3afdb671bb9e",esporte_lazer,2638.80
"9539213aa8e023c01937bef95dc006da",utilidades_domesticas,229.10
ce20a2ec1514c25e16f2b5b39bc818f0,pet_shop,287.00
"8b28d096634035667e8263d57ba3368c",informatica_acessorios,265.47
"0ade5cc4a305ed7093a23f68ca47519c",automotivo,158.88
c7bb64409aa480bb7d0335faaaf3d242,automotivo,97.60
"4e922959ae960d389249c378d1c939f5",eletrodomesticos,220.00
d7d517afce974cd491b8d52bb5b5b1fc,utilidades_domesticas,89.99
"834f8533b2ecb6598dd004ff3de7203a",,294.00
b1a81260566c1bac3114a6d124413f27,moveis_decoracao,479.20
"93dc87703c046b603023e75222018b45",esporte_lazer,627.00
cb5df0dcb9e280b1780e9d589889f2c7,moveis_decoracao,639.88
"8b181ee5518df84f18f4e1a43fe07923",beleza_saude,27.90
f27e33c6d29b5138fa9967bcd445b6d5,telefonia_fixa,328.80
"17e34d8224d27a541263c4c64b11a56b",construcao_ferramentas_construcao,286.81
"382229d1e840115ffe3dbf5ff460e417",esporte_lazer,376.27
e5d4b2b0c3bca22085f7a19a28de0c42,,64.90
ce27a3cc3c8cc1ea79d11e561e9bebb6,instrumentos_musicais,131.80
"54065e9aef7e9e9c2dc23b7594db021a",instrumentos_musicais,200.00
"655220df33262c7e0c4949a147366f94",pet_shop,627.00
"0f94588695d71662beec8d883ffacf09",artes,9.00
"35b96509602ec4b7da831b5cd73ff2c2",esporte_lazer,558.90
"2379bdc3888025689a9deb7b141507d5",perfumaria,983.70
ff1e15b778c700abdd4d239b81ac466d,instrumentos_musicais,59.90
b19f3ca2ea475913750f25a5c37c8d8f,papelaria,2559.59
"66dc1b1632bd6a3e508510c5b3492107",telefonia,523.80
"08d2d642cf72b622b14dde1d2f5eb2f5",,60.00
"6c1b6d0c604b776f844125f911eb7377",automotivo,379.35
aac29b1b99776be73c3049939652091d,eletronicos,1361.40
"1d503743d2526f03f0c2c89540ee008c",relogios_presentes,179.97
"0b64bcdb0784abc139af04077d49a20e",beleza_saude,137.60
b43d8b707f887a30f4675391098354a0,esporte_lazer,68.00
"3d4824f20035949c710eaf111f869d39",informatica_acessorios,32.66
"7dc8c42cc750eeafea6c85712ffee9bf",eletronicos,19.98
"43f8c9950d11ecd03a0304a49e010da6",consoles_games,4249.59
"9cf787a239c1aa29dbd76f153dc13f9a",papelaria,316.00
d0d70d21e2234dd7cd3cf63fe414148a,cama_mesa_banho,598.40
"5bc237df65098fe211bb4818f4d26d78",informatica_acessorios,126.80
dbb9b48c841a0e39e21f98e1a6b2ec3e,utilidades_domesticas,2153.85
abc015ebac1d283a323ca9db35ede4b9,papelaria,54.00
cfa5ab0e4d3fc212fd0b3410e7081c62,informatica_acessorios,20.00
"26e13b6ff5b641b329e5524241ee2c93",fashion_bolsas_e_acessorios,89.80
e84ad2127668df3aafc6b73531a0beb8,bebes,54.00
b32be1695eb7ec5f10f72d9610a12527,utilidades_domesticas,4070.00
"226b05fe067266c59c15dae208213d06",,973.00
"6d988d6174a2c27441597174f8905515",utilidades_domesticas,303.20
e00d85ce20ea50c1224c66ca5050527d,audio,149.00
"44073f8b7e41514de3b7815dd0237f4f",moveis_sala,628.70
"2eb70248d66e0e3ef83659f71b244378",cool_stuff,38.90
